id_date;date;d_number;d_name;m_number;m_name;trimester;year;holiday
1266;2024-06-19;19;miércoles;6;junio;2;2024;0
1267;2024-06-20;20;jueves;6;junio;2;2024;1
1268;2024-06-21;21;viernes;6;junio;2;2024;0
1269;2024-06-22;22;sábado;6;junio;2;2024;0
1270;2024-06-23;23;domingo;6;junio;2;2024;0
1271;2024-06-24;24;lunes;6;junio;2;2024;0
1272;2024-06-25;25;martes;6;junio;2;2024;0
1273;2024-06-26;26;miércoles;6;junio;2;2024;0
1274;2024-06-27;27;jueves;6;junio;2;2024;0
1275;2024-06-28;28;viernes;6;junio;2;2024;0
1276;2024-06-29;29;sábado;6;junio;2;2024;0
1277;2024-06-30;30;domingo;6;junio;2;2024;0
1278;2024-07-01;1;lunes;7;julio;3;2024;0
1279;2024-07-02;2;martes;7;julio;3;2024;0
1280;2024-07-03;3;miércoles;7;julio;3;2024;0
1281;2024-07-04;4;jueves;7;julio;3;2024;0
1282;2024-07-05;5;viernes;7;julio;3;2024;0
1283;2024-07-06;6;sábado;7;julio;3;2024;0
1284;2024-07-07;7;domingo;7;julio;3;2024;0
1285;2024-07-08;8;lunes;7;julio;3;2024;0
1286;2024-07-09;9;martes;7;julio;3;2024;1
1287;2024-07-10;10;miércoles;7;julio;3;2024;0
1288;2024-07-11;11;jueves;7;julio;3;2024;0
1289;2024-07-12;12;viernes;7;julio;3;2024;0
1290;2024-07-13;13;sábado;7;julio;3;2024;0
1291;2024-07-14;14;domingo;7;julio;3;2024;0
1292;2024-07-15;15;lunes;7;julio;3;2024;0
1293;2024-07-16;16;martes;7;julio;3;2024;0
1294;2024-07-17;17;miércoles;7;julio;3;2024;0
1295;2024-07-18;18;jueves;7;julio;3;2024;0
1296;2024-07-19;19;viernes;7;julio;3;2024;0
1297;2024-07-20;20;sábado;7;julio;3;2024;0
1298;2024-07-21;21;domingo;7;julio;3;2024;0
1299;2024-07-22;22;lunes;7;julio;3;2024;0
1300;2024-07-23;23;martes;7;julio;3;2024;0
1301;2024-07-24;24;miércoles;7;julio;3;2024;0
1302;2024-07-25;25;jueves;7;julio;3;2024;0
1303;2024-07-26;26;viernes;7;julio;3;2024;0
1304;2024-07-27;27;sábado;7;julio;3;2024;0
1305;2024-07-28;28;domingo;7;julio;3;2024;0
1306;2024-07-29;29;lunes;7;julio;3;2024;0
1307;2024-07-30;30;martes;7;julio;3;2024;0
1308;2024-07-31;31;miércoles;7;julio;3;2024;0
1309;2024-08-01;1;jueves;8;agosto;3;2024;0
1310;2024-08-02;2;viernes;8;agosto;3;2024;0
1311;2024-08-03;3;sábado;8;agosto;3;2024;0
1312;2024-08-04;4;domingo;8;agosto;3;2024;0
1313;2024-08-05;5;lunes;8;agosto;3;2024;0
1314;2024-08-06;6;martes;8;agosto;3;2024;0
1315;2024-08-07;7;miércoles;8;agosto;3;2024;0
1316;2024-08-08;8;jueves;8;agosto;3;2024;0
1317;2024-08-09;9;viernes;8;agosto;3;2024;0
1318;2024-08-10;10;sábado;8;agosto;3;2024;0
1319;2024-08-11;11;domingo;8;agosto;3;2024;0
1320;2024-08-12;12;lunes;8;agosto;3;2024;0
1321;2024-08-13;13;martes;8;agosto;3;2024;0
1322;2024-08-14;14;miércoles;8;agosto;3;2024;0
1323;2024-08-15;15;jueves;8;agosto;3;2024;0
1324;2024-08-16;16;viernes;8;agosto;3;2024;0
1325;2024-08-17;17;sábado;8;agosto;3;2024;0
1326;2024-08-18;18;domingo;8;agosto;3;2024;0
1327;2024-08-19;19;lunes;8;agosto;3;2024;0
1328;2024-08-20;20;martes;8;agosto;3;2024;0
1329;2024-08-21;21;miércoles;8;agosto;3;2024;0
1330;2024-08-22;22;jueves;8;agosto;3;2024;0
1331;2024-08-23;23;viernes;8;agosto;3;2024;0
1332;2024-08-24;24;sábado;8;agosto;3;2024;0
1333;2024-08-25;25;domingo;8;agosto;3;2024;0
1334;2024-08-26;26;lunes;8;agosto;3;2024;0
1335;2024-08-27;27;martes;8;agosto;3;2024;0
1336;2024-08-28;28;miércoles;8;agosto;3;2024;0
1337;2024-08-29;29;jueves;8;agosto;3;2024;0
1338;2024-08-30;30;viernes;8;agosto;3;2024;0
1339;2024-08-31;31;sábado;8;agosto;3;2024;0
1340;2024-09-01;1;domingo;9;septiembre;3;2024;0
1341;2024-09-02;2;lunes;9;septiembre;3;2024;0
1342;2024-09-03;3;martes;9;septiembre;3;2024;0
1343;2024-09-04;4;miércoles;9;septiembre;3;2024;0
1344;2024-09-05;5;jueves;9;septiembre;3;2024;0
1345;2024-09-06;6;viernes;9;septiembre;3;2024;0
1346;2024-09-07;7;sábado;9;septiembre;3;2024;0
1347;2024-09-08;8;domingo;9;septiembre;3;2024;0
1348;2024-09-09;9;lunes;9;septiembre;3;2024;0
1349;2024-09-10;10;martes;9;septiembre;3;2024;0
1350;2024-09-11;11;miércoles;9;septiembre;3;2024;0
1351;2024-09-12;12;jueves;9;septiembre;3;2024;0
1352;2024-09-13;13;viernes;9;septiembre;3;2024;0
1353;2024-09-14;14;sábado;9;septiembre;3;2024;0
1354;2024-09-15;15;domingo;9;septiembre;3;2024;0
1355;2024-09-16;16;lunes;9;septiembre;3;2024;0
1356;2024-09-17;17;martes;9;septiembre;3;2024;0
1357;2024-09-18;18;miércoles;9;septiembre;3;2024;0
1358;2024-09-19;19;jueves;9;septiembre;3;2024;0
1359;2024-09-20;20;viernes;9;septiembre;3;2024;0
1360;2024-09-21;21;sábado;9;septiembre;3;2024;0
1361;2024-09-22;22;domingo;9;septiembre;3;2024;0
1362;2024-09-23;23;lunes;9;septiembre;3;2024;0
1363;2024-09-24;24;martes;9;septiembre;3;2024;0
1364;2024-09-25;25;miércoles;9;septiembre;3;2024;0
1365;2024-09-26;26;jueves;9;septiembre;3;2024;0
1366;2024-09-27;27;viernes;9;septiembre;3;2024;0
1367;2024-09-28;28;sábado;9;septiembre;3;2024;0
1368;2024-09-29;29;domingo;9;septiembre;3;2024;0
1369;2024-09-30;30;lunes;9;septiembre;3;2024;0
1370;2024-10-01;1;martes;10;octubre;4;2024;0
1371;2024-10-02;2;miércoles;10;octubre;4;2024;0
1372;2024-10-03;3;jueves;10;octubre;4;2024;0
1373;2024-10-04;4;viernes;10;octubre;4;2024;0
1374;2024-10-05;5;sábado;10;octubre;4;2024;0
1375;2024-10-06;6;domingo;10;octubre;4;2024;0
1376;2024-10-07;7;lunes;10;octubre;4;2024;0
1377;2024-10-08;8;martes;10;octubre;4;2024;0
1378;2024-10-09;9;miércoles;10;octubre;4;2024;0
1379;2024-10-10;10;jueves;10;octubre;4;2024;0
1380;2024-10-11;11;viernes;10;octubre;4;2024;0
1381;2024-10-12;12;sábado;10;octubre;4;2024;0
1382;2024-10-13;13;domingo;10;octubre;4;2024;0
1383;2024-10-14;14;lunes;10;octubre;4;2024;0
1384;2024-10-15;15;martes;10;octubre;4;2024;0
1385;2024-10-16;16;miércoles;10;octubre;4;2024;0
1386;2024-10-17;17;jueves;10;octubre;4;2024;0
1387;2024-10-18;18;viernes;10;octubre;4;2024;0
1388;2024-10-19;19;sábado;10;octubre;4;2024;0
1389;2024-10-20;20;domingo;10;octubre;4;2024;0
1390;2024-10-21;21;lunes;10;octubre;4;2024;0
1391;2024-10-22;22;martes;10;octubre;4;2024;0
1392;2024-10-23;23;miércoles;10;octubre;4;2024;0
1393;2024-10-24;24;jueves;10;octubre;4;2024;0
1394;2024-10-25;25;viernes;10;octubre;4;2024;0
1395;2024-10-26;26;sábado;10;octubre;4;2024;0
1396;2024-10-27;27;domingo;10;octubre;4;2024;0
1397;2024-10-28;28;lunes;10;octubre;4;2024;0
1398;2024-10-29;29;martes;10;octubre;4;2024;0
1399;2024-10-30;30;miércoles;10;octubre;4;2024;0
1400;2024-10-31;31;jueves;10;octubre;4;2024;0
1401;2024-11-01;1;viernes;11;noviembre;4;2024;0
1402;2024-11-02;2;sábado;11;noviembre;4;2024;0
1403;2024-11-03;3;domingo;11;noviembre;4;2024;0
1404;2024-11-04;4;lunes;11;noviembre;4;2024;0
1405;2024-11-05;5;martes;11;noviembre;4;2024;0
1406;2024-11-06;6;miércoles;11;noviembre;4;2024;0
1407;2024-11-07;7;jueves;11;noviembre;4;2024;0
1408;2024-11-08;8;viernes;11;noviembre;4;2024;0
1409;2024-11-09;9;sábado;11;noviembre;4;2024;0
1410;2024-11-10;10;domingo;11;noviembre;4;2024;0
1411;2024-11-11;11;lunes;11;noviembre;4;2024;0
1412;2024-11-12;12;martes;11;noviembre;4;2024;0
1413;2024-11-13;13;miércoles;11;noviembre;4;2024;0
1414;2024-11-14;14;jueves;11;noviembre;4;2024;0
1415;2024-11-15;15;viernes;11;noviembre;4;2024;0
1416;2024-11-16;16;sábado;11;noviembre;4;2024;0
1417;2024-11-17;17;domingo;11;noviembre;4;2024;0
1418;2024-11-18;18;lunes;11;noviembre;4;2024;0
1419;2024-11-19;19;martes;11;noviembre;4;2024;0
1420;2024-11-20;20;miércoles;11;noviembre;4;2024;0
1421;2024-11-21;21;jueves;11;noviembre;4;2024;0
1422;2024-11-22;22;viernes;11;noviembre;4;2024;0
1423;2024-11-23;23;sábado;11;noviembre;4;2024;0
1424;2024-11-24;24;domingo;11;noviembre;4;2024;0
1425;2024-11-25;25;lunes;11;noviembre;4;2024;0
1426;2024-11-26;26;martes;11;noviembre;4;2024;0
1427;2024-11-27;27;miércoles;11;noviembre;4;2024;0
1428;2024-11-28;28;jueves;11;noviembre;4;2024;0
1429;2024-11-29;29;viernes;11;noviembre;4;2024;0
1430;2024-11-30;30;sábado;11;noviembre;4;2024;0
1431;2024-12-01;1;domingo;12;diciembre;4;2024;0
1432;2024-12-02;2;lunes;12;diciembre;4;2024;0
1433;2024-12-03;3;martes;12;diciembre;4;2024;0
1434;2024-12-04;4;miércoles;12;diciembre;4;2024;0
1435;2024-12-05;5;jueves;12;diciembre;4;2024;0
1436;2024-12-06;6;viernes;12;diciembre;4;2024;0
1437;2024-12-07;7;sábado;12;diciembre;4;2024;0
1438;2024-12-08;8;domingo;12;diciembre;4;2024;1
1439;2024-12-09;9;lunes;12;diciembre;4;2024;0
1440;2024-12-10;10;martes;12;diciembre;4;2024;0
1441;2024-12-11;11;miércoles;12;diciembre;4;2024;0
1442;2024-12-12;12;jueves;12;diciembre;4;2024;0
1443;2024-12-13;13;viernes;12;diciembre;4;2024;0
1444;2024-12-14;14;sábado;12;diciembre;4;2024;0
1445;2024-12-15;15;domingo;12;diciembre;4;2024;0
1446;2024-12-16;16;lunes;12;diciembre;4;2024;0
1447;2024-12-17;17;martes;12;diciembre;4;2024;0
1448;2024-12-18;18;miércoles;12;diciembre;4;2024;0
1449;2024-12-19;19;jueves;12;diciembre;4;2024;0
1450;2024-12-20;20;viernes;12;diciembre;4;2024;0
1451;2024-12-21;21;sábado;12;diciembre;4;2024;0
1452;2024-12-22;22;domingo;12;diciembre;4;2024;0
1453;2024-12-23;23;lunes;12;diciembre;4;2024;0
1454;2024-12-24;24;martes;12;diciembre;4;2024;0
1455;2024-12-25;25;miércoles;12;diciembre;4;2024;1
1456;2024-12-26;26;jueves;12;diciembre;4;2024;0
1457;2024-12-27;27;viernes;12;diciembre;4;2024;0
1458;2024-12-28;28;sábado;12;diciembre;4;2024;0
1459;2024-12-29;29;domingo;12;diciembre;4;2024;0
1460;2024-12-30;30;lunes;12;diciembre;4;2024;0
1461;2024-12-31;31;martes;12;diciembre;4;2024;0
